child_id,time,utterance_orig,txt_label_orig,img_label_orig,n_objs,mat_label_orig,ball_cluster,zem_cluster,rand,txt_label,img_label,mat_label,utterance
XS_1229,880.2,where's the brush?,brush,tima,1,FALSE,,,0.243066941,brush,tima,FALSE,where's the brush?
XS_1230,44,where did the ball go?,ball,manu,1,FALSE,,,0.684644175,ball,manu,FALSE,where did the ball go?
XS_1230,45.7,oh do you see the ball over in the corner?,ball,ball,1,TRUE,1,,0.280616574,wug,wug,TRUE,oh do you see the wug over in the corner?
XS_1230,48.2,do you want to play roll the ball?,ball,ball,1,TRUE,0,,0.972055871,wug,ball,FALSE,do you want to play roll the wug?
XS_1230,57,yeah you got a purple ball.,ball,ball,1,TRUE,0,,0.247371872,ball,ball,TRUE,yeah you got a purple ball.
XS_1230,60,oh you threw me the ball.,ball,ball,1,TRUE,0,,0.792478747,ball,ball,TRUE,oh you threw me the ball.
XS_1230,89.9,that's the trouble with comparing anything to a ball.,ball,ball,1,TRUE,0,,0.655645331,ball,ball,TRUE,that's the trouble with comparing anything to a ball.
XS_1230,90.3,those balls are too large.,ball,ball,1,TRUE,0,,0.423886029,ball,ball,TRUE,those balls are too large.
XS_1230,98.4,zem.,zem,zem,1,TRUE,,0,0.641995847,zem,zem,TRUE,zem.
XS_1230,121.9,are you going to chew on the ball?,ball,zem,1,FALSE,,0,0.637278792,ball,zem,FALSE,are you going to chew on the ball?
XS_1230,142.1,that is a chomp-able ball.,ball,ball,1,TRUE,0,,0.251474358,ball,ball,TRUE,that is a chomp-able ball.
XS_1230,149,do you want to play catch the zem?,zem,ball,2,FALSE,1,,0.602309269,zem,wug,FALSE,do you want to play catch the zem?
XS_1230,149,do you want to play catch the zem?,zem,zem,2,TRUE,,1,0.049439377,blicket,blicket,TRUE,do you want to play catch the blicket?
XS_1230,150.3,can you catch the zem instead?,zem,ball,2,FALSE,1,,0.494347345,zem,wug,FALSE,can you catch the zem instead?
XS_1230,150.3,can you catch the zem instead?,zem,zem,2,TRUE,,1,0.175977145,blicket,blicket,TRUE,can you catch the blicket instead?
XS_1230,155.7,no the ball is better.,ball,ball,2,TRUE,1,,0.9079752,ball,wug,FALSE,no the ball is better.
XS_1230,155.7,no the ball is better.,ball,zem,2,FALSE,,0,0.157063549,ball,zem,FALSE,no the ball is better.
XS_1230,184.4,less chewing on the ball.,ball,ball,1,TRUE,0,,0.019294891,ball,ball,TRUE,less chewing on the ball.
XS_1230,212.8,flying zem.,zem,ball,2,FALSE,0,,0.338466572,zem,ball,FALSE,flying zem.
XS_1230,212.8,flying zem.,zem,zem,2,TRUE,,0,0.304944661,zem,zem,TRUE,flying zem.
XS_1230,238.6,you like the ball.,ball,ball,1,TRUE,1,,0.281092183,wug,wug,TRUE,you like the wug.
XS_1230,249,oh do you want to chew on a toothbrush?,brush,brush,1,TRUE,,,0.075121257,brush,brush,TRUE,oh do you want to chew on a toothbrush?
XS_1230,249.9,and that's not a [xxx] toothbrush.,brush,brush,1,TRUE,,,0.653116123,brush,brush,TRUE,and that's not a [xxx] toothbrush.
XS_1230,250.7,bigger than a toothbrush.,brush,brush,1,TRUE,,,0.106590719,brush,brush,TRUE,bigger than a toothbrush.
XS_1604,6.5,zem.,zem,zem,1,TRUE,,1,0.222852808,blicket,blicket,TRUE,blicket.
XS_1604,41.2,can you roll the ball to mommy?,ball,zem,1,FALSE,,1,0.540122046,ball,blicket,FALSE,can you roll the ball to mommy?
XS_1604,42.6,roll the ball to mommy.,ball,zem,1,FALSE,,1,0.253339967,ball,blicket,FALSE,roll the ball to mommy.
XS_1604,48.7,roll the ball.,ball,zem,1,FALSE,,1,0.071529439,ball,blicket,FALSE,roll the ball.
XS_1604,49.6,roll the ball wee.,ball,zem,1,FALSE,,1,0.473918888,ball,blicket,FALSE,roll the ball wee.
XS_1604,64.3,would you like to play with the zem?,zem,zem,1,TRUE,,1,0.526590011,blicket,blicket,TRUE,would you like to play with the blicket?
XS_1604,66.5,would you like to play with the zem?,zem,zem,1,TRUE,,1,0.621012885,blicket,blicket,TRUE,would you like to play with the blicket?
XS_1604,68,zem zem zem zem zem zem.,zem,zem,1,TRUE,,1,0.996209779,zem,blicket,FALSE,zem zem zem zem zem zem.
XS_1604,68.4,zem zem zem zem zem zem.,zem,zem,1,TRUE,,1,0.494369751,blicket,blicket,TRUE,blicket blicket blicket blicket blicket blicket.
XS_1604,68.9,zem zem zem zem zem zem.,zem,zem,1,TRUE,,1,0.674608697,blicket,blicket,TRUE,blicket blicket blicket blicket blicket blicket.
XS_1604,69.1,zem zem zem zem zem zem.,zem,zem,1,TRUE,,1,0.696447477,blicket,blicket,TRUE,blicket blicket blicket blicket blicket blicket.
XS_1604,71.6,zem zem zem zem zem zem.,zem,zem,1,TRUE,,1,0.296568606,blicket,blicket,TRUE,blicket blicket blicket blicket blicket blicket.
XS_1604,71.9,zem zem zem zem zem zem.,zem,zem,1,TRUE,,1,0.262097035,blicket,blicket,TRUE,blicket blicket blicket blicket blicket blicket.
XS_1604,72.2,zem zem zem zem.,zem,zem,1,TRUE,,1,0.652945709,blicket,blicket,TRUE,blicket blicket blicket blicket.
XS_1604,73,zem zem zem zem zem.,zem,zem,1,TRUE,,1,0.891849855,zem,blicket,FALSE,zem zem zem zem zem.
XS_1604,73.2,zem zem zem zem zem.,zem,zem,1,TRUE,,1,0.7325642,blicket,blicket,TRUE,blicket blicket blicket blicket blicket.
XS_1604,73.4,zem zem zem zem zem.,zem,zem,1,TRUE,,0,0.306020987,zem,zem,TRUE,zem zem zem zem zem.
XS_1604,73.6,zem zem zem zem zem.,zem,zem,1,TRUE,,0,0.059200004,zem,zem,TRUE,zem zem zem zem zem.
XS_1604,78.6,zem zem zem zem.,zem,zem,1,TRUE,,1,0.792528939,blicket,blicket,TRUE,blicket blicket blicket blicket.
XS_1604,78.7,zem zem zem zem.,zem,zem,1,TRUE,,1,0.830325148,zem,blicket,FALSE,zem zem zem zem.
XS_1604,78.8,zem zem zem zem.,zem,zem,1,TRUE,,1,0.565519723,blicket,blicket,TRUE,blicket blicket blicket blicket.
XS_1604,79,zem zem zem zem.,zem,zem,1,TRUE,,1,0.086456237,blicket,blicket,TRUE,blicket blicket blicket blicket.
XS_1604,79.1,zem zem zem zem.,zem,zem,1,TRUE,,1,0.909381407,zem,blicket,FALSE,zem zem zem zem.
XS_1604,93.5,which one is the zem?,zem,zem,1,TRUE,,1,0.568722497,blicket,blicket,TRUE,which one is the blicket?
XS_1604,94.8,the zem?,zem,zem,1,TRUE,,1,0.105792148,blicket,blicket,TRUE,the blicket?
XS_1604,98.2,which one is the zem?,zem,ball,1,FALSE,1,,0.857170421,zem,wug,FALSE,which one is the zem?
XS_1604,118.1,do you want to hold the ball?,ball,zem,1,FALSE,,1,0.685021617,ball,blicket,FALSE,do you want to hold the ball?
XS_1604,151.7,which one is the ball?,ball,ball,1,TRUE,0,,0.332151295,ball,ball,TRUE,which one is the ball?
XS_1604,280.4,you want the zem?,zem,zem,1,TRUE,,1,0.894636373,zem,blicket,FALSE,you want the zem?
XS_1604,285.2,the ball?,ball,ball,2,TRUE,1,,0.49827535,wug,wug,TRUE,the wug?
XS_1604,285.2,the ball?,ball,zem,2,FALSE,,1,0.745784878,ball,blicket,FALSE,the ball?
XS_1604,437.4,manu manu manu.,manu,manu,1,TRUE,,,0.203622711,manu,manu,TRUE,manu manu manu.
XS_1604,437.7,manu manu manu.,manu,manu,1,TRUE,,,0.005070415,manu,manu,TRUE,manu manu manu.
XS_1604,439.6,can you say manu?,manu,manu,1,TRUE,,,0.817084082,manu,manu,TRUE,can you say manu?
XS_1604,441,manu?,manu,manu,1,TRUE,,,0.439502732,manu,manu,TRUE,manu?
XS_1604,710,Luke can you hand me that oh that's the car.,car,car,1,TRUE,,,0.362928104,car,car,TRUE,Luke can you hand me that oh that's the car.
XS_1604,711.5,can I have the tima?,tima,car,1,FALSE,,,0.796461134,tima,car,FALSE,can I have the tima?
XS_1604,713.8,you can have the car.,car,car,1,TRUE,,,0.495646863,car,car,TRUE,you can have the car.
XS_1604,715.1,can I have the tima?,tima,car,1,FALSE,,,0.660592353,tima,car,FALSE,can I have the tima?
XS_1604,751,I'll take the car and you can have the brush.,car,car,1,TRUE,,,0.638283426,car,car,TRUE,I'll take the car and you can have the brush.
XS_1604,758.1,can you brush my arm?,brush,tima,1,FALSE,,,0.410895818,brush,tima,FALSE,can you brush my arm?
XS_1604,797.2,brush.,brush,brush,1,TRUE,,,0.178721013,brush,brush,TRUE,brush.
XS_1604,807.2,do you want the ball?,ball,ball,1,TRUE,1,,0.682090984,wug,wug,TRUE,do you want the wug?
XS_1604,808.5,ball.,ball,ball,1,TRUE,1,,0.578804499,wug,wug,TRUE,wug.
XS_1604,822.4,do you want the car?,car,car,1,TRUE,,,0.235621472,car,car,TRUE,do you want the car?
XS_1604,823.5,car.,car,car,1,TRUE,,,0.161536195,car,car,TRUE,car.
XS_1604,825.8,do you want the car?,car,ball,2,FALSE,1,,0.981247517,car,wug,FALSE,do you want the car?
XS_1604,825.8,do you want the car?,car,car,2,TRUE,,,0.366035726,car,car,TRUE,do you want the car?
XS_1604,827,put the ball back.,ball,ball,1,TRUE,1,,0.251237904,wug,wug,TRUE,put the wug back.
XS_1604,837,manu.,manu,manu,1,TRUE,,,0.072222309,manu,manu,TRUE,manu.
XS_1604,838.7,do you want the manu?,manu,manu,1,TRUE,,,0.184151999,manu,manu,TRUE,do you want the manu?
XS_1604,894.7,do you want the tima?,tima,tima,1,TRUE,,,0.741150708,tima,tima,TRUE,do you want the tima?
XS_1604,895.8,tima?,tima,ball,2,FALSE,1,,0.656371352,tima,wug,FALSE,tima?
XS_1604,895.8,tima?,tima,tima,2,TRUE,,,0.856695503,tima,tima,TRUE,tima?
XS_1604,954.9,can you go get the ball?,ball,ball,1,TRUE,1,,0.230116256,wug,wug,TRUE,can you go get the wug?
XS_1604,956.4,go get the ball.,ball,ball,1,TRUE,1,,0.596511671,wug,wug,TRUE,go get the wug.
XS_1604,1001.9,you don't want to play with the tima anymore?,tima,tima,1,TRUE,,,0.50361777,tima,tima,TRUE,you don't want to play with the tima anymore?
XS_1604,1035.4,ah there goes the ball.,ball,ball,1,TRUE,1,,0.380981849,wug,wug,TRUE,ah there goes the wug.
XS_1604,1037.2,there goes the ball.,ball,ball,1,TRUE,1,,0.918713554,ball,wug,FALSE,there goes the ball.
XS_1604,1074.3,oh well ball yay woo.,ball,ball,1,TRUE,1,,0.166749034,wug,wug,TRUE,oh well wug yay woo.
XS_1604,1079.8,give mommy the tima.,tima,ball,1,FALSE,1,,0.88748097,tima,wug,FALSE,give mommy the tima.
XS_1604,1085.7,how about the zem?,zem,zem,1,TRUE,,1,0.914615507,zem,blicket,FALSE,how about the zem?
XS_1612,9.4,what color is this ball?,ball,ball,1,TRUE,1,,0.087735999,wug,wug,TRUE,what color is this wug?
XS_1612,19.1,can you kick the ball?,ball,zem,1,FALSE,,1,0.478955478,ball,blicket,FALSE,can you kick the ball?
XS_1612,125,a zem.,zem,zem,1,TRUE,,1,0.571720455,blicket,blicket,TRUE,a blicket.
XS_1612,126.1,this is a zem.,zem,zem,1,TRUE,,1,0.599288491,blicket,blicket,TRUE,this is a blicket.
XS_1612,129.6,zem.,zem,zem,1,TRUE,,1,0.093066944,blicket,blicket,TRUE,blicket.
XS_1612,188.7,kick the ball.,ball,ball,1,TRUE,0,,0.71153766,ball,ball,TRUE,kick the ball.
XS_1612,192.2,kick the ball.,ball,ball,1,TRUE,0,,0.138889945,ball,ball,TRUE,kick the ball.
XS_1612,221.7,I put the zem on my hand.,zem,zem,1,TRUE,,1,0.342389802,blicket,blicket,TRUE,I put the blicket on my hand.
XS_1612,235.3,you've got the zem.,zem,ball,1,FALSE,1,,0.893386769,zem,wug,FALSE,you've got the zem.
XS_1612,359.7,you dropped the zem.,zem,ball,1,FALSE,1,,0.087149115,zem,wug,FALSE,you dropped the zem.
XS_1612,368.9,it's a yellow zem.,zem,ball,1,FALSE,1,,0.974760301,zem,wug,FALSE,it's a yellow zem.
XS_1612,373.3,you throwing the zem now?,zem,zem,1,TRUE,,1,0.253413823,blicket,blicket,TRUE,you throwing the blicket now?
XS_1612,428.4,zem.,zem,zem,1,TRUE,,1,0.732026158,blicket,blicket,TRUE,blicket.
XS_1612,533.7,or you like the zem that much?,zem,zem,1,TRUE,,1,0.949394487,zem,blicket,FALSE,or you like the zem that much?
XS_1612,575.8,you gonna throw the zem?,zem,zem,1,TRUE,,1,0.45764262,blicket,blicket,TRUE,you gonna throw the blicket?
XS_1612,576.7,zem.,zem,zem,1,TRUE,,1,0.050698116,blicket,blicket,TRUE,blicket.
XS_1612,580,ball.,ball,ball,1,TRUE,1,,0.665026447,wug,wug,TRUE,wug.
XS_1612,602.9,this is a manu.,manu,car,1,FALSE,,,0.622784458,manu,car,FALSE,this is a manu.
XS_1612,604.5,manu.,manu,car,1,FALSE,,,0.816465841,manu,car,FALSE,manu.
XS_1612,611,car.,car,manu,1,FALSE,,,0.574601132,car,manu,FALSE,car.
XS_1612,641.9,is that a racecar?,car,car,2,TRUE,,,0.525920886,car,car,TRUE,is that a racecar?
XS_1612,641.9,is that a racecar?,car,manu,2,FALSE,,,0.772282376,car,manu,FALSE,is that a racecar?
XS_1612,653.1,manu.,manu,manu,1,TRUE,,,0.772819486,manu,manu,TRUE,manu.
XS_1612,670.6,you've got the manu?,manu,manu,1,TRUE,,,0.419134571,manu,manu,TRUE,you've got the manu?
XS_1612,687,you dropped the manu?,manu,manu,1,TRUE,,,0.49969952,manu,manu,TRUE,you dropped the manu?
XS_1612,725.9,you want the racecar.,car,car,1,TRUE,,,0.436112842,car,car,TRUE,you want the racecar.
XS_1612,759.1,see the brush?,brush,brush,1,TRUE,,,0.58376109,brush,brush,TRUE,see the brush?
XS_1612,760.7,brush.,brush,brush,1,TRUE,,,0.652396641,brush,brush,TRUE,brush.
XS_1612,763.1,brush.,brush,brush,1,TRUE,,,0.504242934,brush,brush,TRUE,brush.
XS_1612,769.1,brush.,brush,tima,1,FALSE,,,0.782646628,brush,tima,FALSE,brush.
XS_1612,771.4,brush.,brush,brush,1,TRUE,,,0.16191232,brush,brush,TRUE,brush.
XS_1612,837.8,you whacking the desk with the brush?,brush,tima,1,FALSE,,,0.286698184,brush,tima,FALSE,you whacking the desk with the brush?
XS_1612,851.4,tima.,tima,tima,1,TRUE,,,0.790630493,tima,tima,TRUE,tima.
XS_1612,901.5,can you give the tima to mommy?,tima,tima,1,TRUE,,,0.824287011,tima,tima,TRUE,can you give the tima to mommy?
XS_1614,44,look it's a zem.,zem,zem,1,TRUE,,0,0.733530457,zem,zem,TRUE,look it's a zem.
XS_1614,46.4,can you say zem.,zem,zem,1,TRUE,,1,0.252183752,blicket,blicket,TRUE,can you say blicket.
XS_1614,165.7,do you want to play with the tima?,tima,tima,1,TRUE,,,0.215762997,tima,tima,TRUE,do you want to play with the tima?
XS_1614,172,tima.,tima,tima,1,TRUE,,,0.596531258,tima,tima,TRUE,tima.
XS_1614,190,here comes the tima.,tima,tima,1,TRUE,,,0.665305451,tima,tima,TRUE,here comes the tima.
XS_1614,200.1,how about a manu?,manu,manu,1,TRUE,,,0.980637181,manu,manu,TRUE,how about a manu?
XS_1614,323.2,yes it's a brush huh?,brush,brush,1,TRUE,,,0.955091607,brush,brush,TRUE,yes it's a brush huh?
XS_1614,338.6,do you want the ball again?,ball,ball,1,TRUE,1,,0.2653308,wug,wug,TRUE,do you want the wug again?
XS_1614,355.9,the ball.,ball,tima,1,FALSE,,,0.277191197,ball,tima,FALSE,the ball.
XS_1614,379.6,I know you see the ball.,ball,ball,1,TRUE,1,,0.088588477,wug,wug,TRUE,I know you see the wug.
XS_1614,395.7,zem.,zem,tima,1,FALSE,,,0.424709751,zem,tima,FALSE,zem.
XS_1614,415,you got me with the zem.,zem,zem,1,TRUE,,0,0.501743009,zem,zem,TRUE,you got me with the zem.
XS_1614,445.7,here's a zem.,zem,zem,1,TRUE,,1,0.300171075,blicket,blicket,TRUE,here's a blicket.
XS_1614,452.1,how about the manu?,manu,ball,1,FALSE,0,,0.024091273,manu,ball,FALSE,how about the manu?
XS_1614,455.8,manu.,manu,ball,2,FALSE,0,,0.865112258,manu,ball,FALSE,manu.
XS_1614,455.8,manu.,manu,manu,2,TRUE,,,0.218364688,manu,manu,TRUE,manu.
XS_1614,460.3,do you want to play with the manu?,manu,manu,1,TRUE,,,0.887308378,manu,manu,TRUE,do you want to play with the manu?
XS_1614,466.9,do you want to play with look you can take the brush and get the ball.,brush,brush,1,TRUE,,,0.415855982,brush,brush,TRUE,do you want to play with look you can take the brush and get the ball.
XS_1614,467.9,do you want to play with look you can take the brush and get the ball.,ball,brush,1,FALSE,,,0.938618598,ball,brush,FALSE,do you want to play with look you can take the brush and get the ball.
XS_1614,469.4,let's get the ball with the brush.,ball,ball,1,TRUE,0,,0.373368023,ball,ball,TRUE,let's get the ball with the brush.
XS_1614,469.9,let's get the ball with the brush.,brush,ball,1,FALSE,0,,0.248576314,brush,ball,FALSE,let's get the ball with the brush.
XS_1614,538.6,brush.,brush,ball,1,FALSE,0,,0.636668904,brush,ball,FALSE,brush.
XS_1614,550.9,you don't want the tima?,tima,tima,1,TRUE,,,0.1998361,tima,tima,TRUE,you don't want the tima?
XS_1614,554.1,you want the tima?,tima,tima,1,TRUE,,,0.50469653,tima,tima,TRUE,you want the tima?
XS_1614,557.2,do you want the manu?,manu,manu,1,TRUE,,,0.598673282,manu,manu,TRUE,do you want the manu?
XS_1614,562.2,you can put the brush inside.,brush,manu,1,FALSE,,,0.225082087,brush,manu,FALSE,you can put the brush inside.
XS_1614,621.1,do you want the manu?,manu,manu,1,TRUE,,,0.594426061,manu,manu,TRUE,do you want the manu?
XS_1614,630,the manu?,manu,manu,1,TRUE,,,0.456773459,manu,manu,TRUE,the manu?
XS_1614,634.2,do you want the zem?,zem,manu,2,FALSE,,,0.560459464,zem,manu,FALSE,do you want the zem?
XS_1614,634.2,do you want the zem?,zem,zem,2,TRUE,,0,0.914336142,blicket,zem,FALSE,do you want the blicket?
XS_1614,636.6,uhoh here comes the zem.,zem,zem,1,TRUE,,1,0.574075471,blicket,blicket,TRUE,uhoh here comes the blicket.
XS_1614,647.8,here comes the zem.,zem,zem,1,TRUE,,0,0.357919452,zem,zem,TRUE,here comes the zem.
XS_1614,649.9,zem yes.,zem,zem,1,TRUE,,1,0.462868212,blicket,blicket,TRUE,blicket yes.
XS_1614,664.8,nightnight zem.,zem,zem,1,TRUE,,1,0.25538723,blicket,blicket,TRUE,nightnight blicket.
XS_1614,798.4,the car has a number one.,car,car,1,TRUE,,,0.381438789,car,car,TRUE,the car has a number one.
XS_1614,826.6,tima.,tima,tima,1,TRUE,,,0.104285713,tima,tima,TRUE,tima.
XS_1614,828.2,tima.,tima,tima,1,TRUE,,,0.119438311,tima,tima,TRUE,tima.
XS_1614,829.5,tima.,tima,tima,1,TRUE,,,0.793203902,tima,tima,TRUE,tima.
XS_1614,831,tima tima tima.,tima,tima,1,TRUE,,,0.144962861,tima,tima,TRUE,tima tima tima.
XS_1614,831.3,tima tima tima.,tima,tima,1,TRUE,,,0.701061163,tima,tima,TRUE,tima tima tima.
XS_1614,831.7,tima tima tima.,tima,tima,1,TRUE,,,0.006677947,tima,tima,TRUE,tima tima tima.
XS_1614,855.8,doctor tima.,tima,tima,1,TRUE,,,0.720451707,tima,tima,TRUE,doctor tima.
XS_1614,883.9,do you want the ball?,ball,tima,1,FALSE,,,0.180773897,ball,tima,FALSE,do you want the ball?
XS_1614,893,purple ball.,ball,ball,2,TRUE,1,,0.182255874,wug,wug,TRUE,purple wug.
XS_1614,893,purple ball.,ball,car,2,FALSE,,,0.346773738,ball,car,FALSE,purple ball.
XS_1614,914.1,wait go get the ball.,ball,ball,1,TRUE,1,,0.343409722,wug,wug,TRUE,wait go get the wug.
XS_1619,4,ball.,ball,ball,1,TRUE,1,,0.344848463,wug,wug,TRUE,wug.
XS_1619,12,Addie the zem.,zem,zem,1,TRUE,,1,0.984799003,zem,blicket,FALSE,Addie the zem.
XS_1619,13,zem.,zem,zem,1,TRUE,,0,0.308448069,zem,zem,TRUE,zem.
XS_1619,15,where's the zem?,zem,ball,2,FALSE,1,,0.944066769,zem,wug,FALSE,where's the zem?
XS_1619,15,where's the zem?,zem,zem,2,TRUE,,1,0.603565979,blicket,blicket,TRUE,where's the blicket?
XS_1619,33,where's the ball?,ball,ball,2,TRUE,1,,0.816507692,ball,wug,FALSE,where's the ball?
XS_1619,33,where's the ball?,ball,zem,2,FALSE,,1,0.178450651,ball,blicket,FALSE,where's the ball?
XS_1619,68,it's a car?,car,car,2,TRUE,,,0.579599499,car,car,TRUE,it's a car?
XS_1619,68,it's a car?,car,manu,2,FALSE,,,0.455063253,car,manu,FALSE,it's a car?
XS_1619,71,manu.,manu,manu,1,TRUE,,,0.570173264,manu,manu,TRUE,manu.
XS_1619,94,do you want to get the car?,car,manu,1,FALSE,,,0.970900514,car,manu,FALSE,do you want to get the car?
XS_1619,120,tima.,tima,tima,1,TRUE,,,0.12757209,tima,tima,TRUE,tima.
XS_1619,166,tima.,tima,car,1,FALSE,,,0.037861801,tima,car,FALSE,tima.
XS_1619,341,mommy will get tima.,tima,tima,1,TRUE,,,0.967153453,tima,tima,TRUE,mommy will get tima.
XS_1619,395,oh do you want a ball?,ball,ball,1,TRUE,1,,0.769367861,wug,wug,TRUE,oh do you want a wug?
XS_1619,397,do you want a ball?,ball,ball,1,TRUE,1,,0.814659141,ball,wug,FALSE,do you want a ball?
XS_1619,400,ball.,ball,car,1,FALSE,,,0.224097988,ball,car,FALSE,ball.
XS_1619,446,zem.,zem,zem,1,TRUE,,0,0.657311287,zem,zem,TRUE,zem.
XS_1619,448,zem.,zem,zem,1,TRUE,,0,0.465625326,zem,zem,TRUE,zem.
XS_1619,453,where's the ball?,ball,ball,1,TRUE,0,,0.960090512,wug,ball,FALSE,where's the wug?
XS_1619,464,zem.,zem,zem,1,TRUE,,1,0.730548995,blicket,blicket,TRUE,blicket.
XS_1619,476,okay where's the ball?,ball,zem,1,FALSE,,1,0.663227321,ball,blicket,FALSE,okay where's the ball?
XS_1619,477,go get mommy the ball.,ball,zem,1,FALSE,,1,0.624066327,ball,blicket,FALSE,go get mommy the ball.
XS_1619,587,want the brush?,brush,ball,2,FALSE,1,,0.705161517,brush,wug,FALSE,want the brush?
XS_1619,587,want the brush?,brush,tima,2,FALSE,,,0.83963345,brush,tima,FALSE,want the brush?
XS_1619,772,where's the ball?,ball,car,1,FALSE,,,0.67239291,ball,car,FALSE,where's the ball?
XS_1619,828,okay I'm gonna get a toothbrush out and brush my hair.,brush,brush,1,TRUE,,,0.971433358,brush,brush,TRUE,okay I'm gonna get a toothbrush out and brush my hair.
XS_1619,833,get the zem.,zem,brush,2,FALSE,,,0.919643863,zem,brush,FALSE,get the zem.
XS_1619,833,get the zem.,zem,zem,2,TRUE,,1,0.691454475,blicket,blicket,TRUE,get the blicket.
XS_1622,21,this is a tima.,tima,tima,1,TRUE,,,0.492010371,tima,tima,TRUE,this is a tima.
XS_1622,132,do you want to play with the ball instead of the car?,ball,ball,2,TRUE,1,,0.609485462,wug,wug,TRUE,do you want to play with the wug instead of the car?
XS_1622,132,do you want to play with the ball instead of the car?,ball,manu,2,FALSE,,,0.70817076,ball,manu,FALSE,do you want to play with the ball instead of the car?
XS_1622,291,that's right it's a ball.,ball,ball,1,TRUE,0,,0.682433229,ball,ball,TRUE,that's right it's a ball.
XS_1622,292,do you want to hold the ball?,ball,ball,1,TRUE,0,,0.050317789,ball,ball,TRUE,do you want to hold the ball?
XS_1622,303,where's the ball?,ball,ball,1,TRUE,0,,0.410571351,ball,ball,TRUE,where's the ball?
XS_1622,312,do you want to roll the ball some more?,ball,ball,1,TRUE,0,,0.941418799,wug,ball,FALSE,do you want to roll the wug some more?
XS_1622,325,can you go get the ball?,ball,ball,1,TRUE,1,,0.419519967,wug,wug,TRUE,can you go get the wug?
XS_1622,329,you don't want to [xxx] ball?,ball,zem,1,FALSE,,0,0.654171856,ball,zem,FALSE,you don't want to [xxx] ball?
XS_1622,344,and does the car go vroom vroom vroom?,car,zem,1,FALSE,,0,0.16434273,car,zem,FALSE,and does the car go vroom vroom vroom?
XS_1622,369,go get the ball.,ball,ball,1,TRUE,0,,0.023436115,ball,ball,TRUE,go get the ball.
XS_1622,379,can you get the ball for me [xxx]?,ball,ball,1,TRUE,0,,0.770056093,ball,ball,TRUE,can you get the ball for me [xxx]?
XS_1622,387,but can you get that ball for me?,ball,ball,1,TRUE,0,,0.362769179,ball,ball,TRUE,but can you get that ball for me?
XS_1622,429,are these two different kinds of brushes?,brush,zem,1,FALSE,,0,0.552532236,brush,zem,FALSE,are these two different kinds of brushes?
XS_1622,431,what do I do with the brush?,brush,brush,2,TRUE,,,0.499155124,brush,brush,TRUE,what do I do with the brush?
XS_1622,431,what do I do with the brush?,brush,zem,2,FALSE,,0,0.707716507,brush,zem,FALSE,what do I do with the brush?
XS_1622,759,where does the brush go?,brush,ball,1,FALSE,0,,0.574751866,brush,ball,FALSE,where does the brush go?
XS_1622,833,no you're going to put the brush on oh that's pretty good.,brush,brush,1,TRUE,,,0.789559902,brush,brush,TRUE,no you're going to put the brush on oh that's pretty good.
XS_1628,25.8,what a nice purple ball.,ball,ball,1,TRUE,1,,0.429385676,wug,wug,TRUE,what a nice purple wug.
XS_1628,34.2,a yellow zem.,zem,manu,1,FALSE,,,0.364002311,zem,manu,FALSE,a yellow zem.
XS_1628,49.6,yep you know the ball.,ball,manu,1,FALSE,,,0.988355118,ball,manu,FALSE,yep you know the ball.
XS_1628,67.8,bounce the ball.,ball,manu,1,FALSE,,,0.359324503,ball,manu,FALSE,bounce the ball.
XS_1628,68.6,bounce the ball.,ball,ball,3,TRUE,0,,0.697248652,ball,ball,TRUE,bounce the ball.
XS_1628,68.6,bounce the ball.,ball,manu,3,FALSE,,,0.795871689,ball,manu,FALSE,bounce the ball.
XS_1628,68.6,bounce the ball.,ball,zem,3,FALSE,,1,0.600275775,ball,blicket,FALSE,bounce the ball.
XS_1628,70.9,and throw the zem.,zem,ball,2,FALSE,0,,0.516186493,zem,ball,FALSE,and throw the zem.
XS_1628,70.9,and throw the zem.,zem,zem,2,TRUE,,0,0.524914266,zem,zem,TRUE,and throw the zem.
XS_1628,73.8,what if I hide the zem?,zem,zem,1,TRUE,,1,0.684130423,blicket,blicket,TRUE,what if I hide the blicket?
XS_1628,82.7,the yellow zem.,zem,zem,1,TRUE,,1,0.098328226,blicket,blicket,TRUE,the yellow blicket.
XS_1628,92.2,yellow zem.,zem,zem,1,TRUE,,1,0.531073754,blicket,blicket,TRUE,yellow blicket.
XS_1628,96.6,and the purple ball.,ball,ball,1,TRUE,1,,0.879216723,ball,wug,FALSE,and the purple ball.
XS_1628,98.6,where's the ball?,ball,ball,1,TRUE,1,,0.883762125,ball,wug,FALSE,where's the ball?
XS_1628,125.4,did you find the brush?,brush,zem,1,FALSE,,1,0.621429012,brush,blicket,FALSE,did you find the brush?
XS_1628,131,brush your hair.,brush,zem,1,FALSE,,0,0.81432066,brush,zem,FALSE,brush your hair.
XS_1628,135.3,this is a tima.,tima,zem,1,FALSE,,0,0.553453204,tima,zem,FALSE,this is a tima.
XS_1628,144.9,the brush.,brush,zem,1,FALSE,,0,0.024906163,brush,zem,FALSE,the brush.
XS_1628,146.6,you you know what to do with the brush don't you?,brush,zem,1,FALSE,,0,0.672603708,brush,zem,FALSE,you you know what to do with the brush don't you?
XS_1628,150.8,you know what to do with the brush.,brush,zem,1,FALSE,,0,0.403145418,brush,zem,FALSE,you know what to do with the brush.
