child_id,time,utterance,txt_label,img_label,n_objs,txt_ball,txt_brush,txt_car,txt_manu,txt_tima,txt_zem,n_imgs,img_ball,img_brush,img_car,img_manu,img_tima,img_zem,mat_label
XS_1230,238.6,you like the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1230,249,oh do you want to chew on a toothbrush?,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1230,249.9,and that's not a [xxx] toothbrush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1230,250.7,bigger than a toothbrush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1604,6.5,zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,41.2,can you roll the ball to mommy?,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1604,42.6,roll the ball to mommy.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1604,48.7,roll the ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1604,49.6,roll the ball wee.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1604,64.3,would you like to play with the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,66.5,would you like to play with the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,68,zem zem zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,68.4,zem zem zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,68.9,zem zem zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,69.1,zem zem zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,71.6,zem zem zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,71.9,zem zem zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,72.2,zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,73,zem zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,73.2,zem zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,73.4,zem zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,73.6,zem zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,78.6,zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,78.7,zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,78.8,zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,79,zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,79.1,zem zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,93.5,which one is the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,94.8,the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,98.2,which one is the zem?,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1604,118.1,do you want to hold the ball?,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1604,151.7,which one is the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1604,280.4,you want the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1604,285.2,the ball?,ball,zem,2,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1604,285.2,the ball?,ball,ball,2,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1604,437.4,manu manu manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1604,437.7,manu manu manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1604,439.6,can you say manu?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1604,441,manu?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1604,710,Luke can you hand me that oh that's the car.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1604,711.5,can I have the tima?,tima,car,1,0,0,0,0,1,0,,0,0,1,0,0,0,FALSE
XS_1604,713.8,you can have the car.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1604,715.1,can I have the tima?,tima,car,1,0,0,0,0,1,0,,0,0,1,0,0,0,FALSE
XS_1604,751,I'll take the car and you can have the brush.,car,car,1,0,1,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1604,758.1,can you brush my arm?,brush,tima,1,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1604,797.2,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1604,807.2,do you want the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1604,808.5,ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1604,822.4,do you want the car?,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1604,823.5,car.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1604,825.8,do you want the car?,car,ball,2,0,0,1,0,0,0,,1,0,0,0,0,0,FALSE
XS_1604,825.8,do you want the car?,car,car,2,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1604,827,put the ball back.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1604,837,manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1604,838.7,do you want the manu?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1604,894.7,do you want the tima?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1604,895.8,tima?,tima,tima,2,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1604,895.8,tima?,tima,ball,2,0,0,0,0,1,0,,1,0,0,0,0,0,FALSE
XS_1604,954.9,can you go get the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1604,956.4,go get the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1604,1001.9,you don't want to play with the tima anymore?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1604,1035.4,ah there goes the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1604,1037.2,there goes the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1604,1074.3,oh well ball yay woo.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1604,1079.8,give mommy the tima.,tima,ball,1,0,0,0,0,1,0,,1,0,0,0,0,0,FALSE
XS_1604,1085.7,how about the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1612,9.4,what color is this ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1612,19.1,can you kick the ball?,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1612,125,a zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1612,126.1,this is a zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1612,129.6,zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1612,188.7,kick the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1612,192.2,kick the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1612,221.7,I put the zem on my hand.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1612,235.3,you've got the zem.,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1612,359.7,you dropped the zem.,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1612,368.9,it's a yellow zem.,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1612,373.3,you throwing the zem now?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1612,428.4,zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1612,533.7,or you like the zem that much?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1612,575.8,you gonna throw the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1612,576.7,zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1612,580,ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1612,602.9,this is a manu.,manu,car,1,0,0,0,1,0,0,,0,0,1,0,0,0,FALSE
XS_1612,604.5,manu.,manu,car,1,0,0,0,1,0,0,,0,0,1,0,0,0,FALSE
XS_1612,611,car.,car,manu,1,0,0,1,0,0,0,,0,0,0,1,0,0,FALSE
XS_1612,641.9,is that a racecar?,car,manu,2,0,0,1,0,0,0,,0,0,0,1,0,0,FALSE
XS_1612,641.9,is that a racecar?,car,car,2,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1612,653.1,manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1612,670.6,you've got the manu?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1612,687,you dropped the manu?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1612,725.9,you want the racecar.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1612,759.1,see the brush?,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1612,760.7,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1612,763.1,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1612,769.1,brush.,brush,tima,1,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1612,771.4,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1612,837.8,you whacking the desk with the brush?,brush,tima,1,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1612,851.4,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1612,901.5,can you give the tima to mommy?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1614,44,look it's a zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1614,46.4,can you say zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1614,165.7,do you want to play with the tima?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1614,172,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1614,190,here comes the tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1614,200.1,how about a manu?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1614,323.2,yes it's a brush huh?,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1614,338.6,do you want the ball again?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1614,355.9,the ball.,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1614,379.6,I know you see the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1614,395.7,zem.,zem,tima,1,0,0,0,0,0,1,,0,0,0,0,1,0,FALSE
XS_1614,415,you got me with the zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1614,445.7,here's a zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1614,452.1,how about the manu?,manu,ball,1,0,0,0,1,0,0,,1,0,0,0,0,0,FALSE
XS_1614,455.8,manu.,manu,ball,2,0,0,0,1,0,0,,1,0,0,0,0,0,FALSE
XS_1614,455.8,manu.,manu,manu,2,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1614,460.3,do you want to play with the manu?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1614,466.9,do you want to play with look you can take the brush and get the ball.,brush,brush,1,1,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1614,467.9,do you want to play with look you can take the brush and get the ball.,ball,brush,1,1,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1614,469.4,let's get the ball with the brush.,ball,ball,1,1,1,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1614,469.9,let's get the ball with the brush.,brush,ball,1,1,1,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1614,538.6,brush.,brush,ball,1,0,1,0,0,0,0,,1,0,0,0,0,0,FALSE
XS_1614,550.9,you don't want the tima?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1614,554.1,you want the tima?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1614,557.2,do you want the manu?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1614,562.2,you can put the brush inside.,brush,manu,1,0,1,0,0,0,0,,0,0,0,1,0,0,FALSE
XS_1614,621.1,do you want the manu?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1614,630,the manu?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1614,634.2,do you want the zem?,zem,zem,2,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1614,634.2,do you want the zem?,zem,manu,2,0,0,0,0,0,1,,0,0,0,1,0,0,FALSE
XS_1614,636.6,uhoh here comes the zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1614,647.8,here comes the zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1614,649.9,zem yes.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1614,664.8,nightnight zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1614,798.4,the car has a number one.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1614,826.6,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1614,828.2,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1614,829.5,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1614,831,tima tima tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1614,831.3,tima tima tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1614,831.7,tima tima tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1614,855.8,doctor tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1614,883.9,do you want the ball?,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1614,893,purple ball.,ball,ball,2,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1614,893,purple ball.,ball,car,2,1,0,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1614,914.1,wait go get the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1619,4,ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1619,12,Addie the zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1619,13,zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1619,15,where's the zem?,zem,zem,2,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1619,15,where's the zem?,zem,ball,2,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1619,33,where's the ball?,ball,zem,2,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1619,33,where's the ball?,ball,ball,2,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1619,68,it's a car?,car,manu,2,0,0,1,0,0,0,,0,0,0,1,0,0,FALSE
XS_1619,68,it's a car?,car,car,2,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1619,71,manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1619,94,do you want to get the car?,car,manu,1,0,0,1,0,0,0,,0,0,0,1,0,0,FALSE
XS_1619,120,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1619,166,tima.,tima,car,1,0,0,0,0,1,0,,0,0,1,0,0,0,FALSE
XS_1619,341,mommy will get tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1619,395,oh do you want a ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1619,397,do you want a ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1619,400,ball.,ball,car,1,1,0,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1619,446,zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1619,448,zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1619,453,where's the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1619,464,zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1619,476,okay where's the ball?,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1619,477,go get mommy the ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1619,587,want the brush?,brush,tima,2,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1619,587,want the brush?,brush,ball,2,0,1,0,0,0,0,,1,0,0,0,0,0,FALSE
XS_1619,772,where's the ball?,ball,car,1,1,0,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1619,828,okay I'm gonna get a toothbrush out and brush my hair.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1619,833,get the zem.,zem,zem,2,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1619,833,get the zem.,zem,brush,2,0,0,0,0,0,1,,0,1,0,0,0,0,FALSE
XS_1622,21,this is a tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1622,132,do you want to play with the ball instead of the car?,ball,ball,2,1,0,1,0,0,0,,1,0,0,0,0,0,TRUE
XS_1622,132,do you want to play with the ball instead of the car?,ball,manu,2,1,0,1,0,0,0,,0,0,0,1,0,0,FALSE
XS_1622,291,that's right it's a ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1622,292,do you want to hold the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1622,303,where's the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1622,312,do you want to roll the ball some more?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1622,325,can you go get the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1622,329,you don't want to [xxx] ball?,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1622,344,and does the car go vroom vroom vroom?,car,zem,1,0,0,1,0,0,0,,0,0,0,0,0,1,FALSE
XS_1622,369,go get the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1622,379,can you get the ball for me [xxx]?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1622,387,but can you get that ball for me?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1622,429,are these two different kinds of brushes?,brush,zem,1,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1622,431,what do I do with the brush?,brush,zem,2,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1622,431,what do I do with the brush?,brush,brush,2,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1622,759,where does the brush go?,brush,ball,1,0,1,0,0,0,0,,1,0,0,0,0,0,FALSE
XS_1622,833,no you're going to put the brush on oh that's pretty good.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1628,25.8,what a nice purple ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1628,34.2,a yellow zem.,zem,manu,1,0,0,0,0,0,1,,0,0,0,1,0,0,FALSE
XS_1628,49.6,yep you know the ball.,ball,manu,1,1,0,0,0,0,0,,0,0,0,1,0,0,FALSE
XS_1628,67.8,bounce the ball.,ball,manu,1,1,0,0,0,0,0,,0,0,0,1,0,0,FALSE
XS_1628,68.6,bounce the ball.,ball,zem,3,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1628,68.6,bounce the ball.,ball,ball,3,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1628,68.6,bounce the ball.,ball,manu,3,1,0,0,0,0,0,,0,0,0,1,0,0,FALSE
XS_1628,70.9,and throw the zem.,zem,zem,2,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1628,70.9,and throw the zem.,zem,ball,2,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1628,73.8,what if I hide the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1628,82.7,the yellow zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1628,92.2,yellow zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1628,96.6,and the purple ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1628,98.6,where's the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1628,125.4,did you find the brush?,brush,zem,1,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1628,131,brush your hair.,brush,zem,1,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1628,135.3,this is a tima.,tima,zem,1,0,0,0,0,1,0,,0,0,0,0,0,1,FALSE
XS_1628,144.9,the brush.,brush,zem,1,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1628,146.6,you you know what to do with the brush don't you?,brush,zem,1,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1628,150.8,you know what to do with the brush.,brush,zem,1,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1628,218.4,there's the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1628,225.9,and the zem.,zem,tima,1,0,0,0,0,0,1,,0,0,0,0,1,0,FALSE
XS_1628,229.3,what does the zem do?,zem,tima,1,0,0,0,0,0,1,,0,0,0,0,1,0,FALSE
XS_1628,232.5,and and the tima.,tima,brush,2,0,0,0,0,1,0,,0,1,0,0,0,0,FALSE
XS_1628,232.5,and and the tima.,tima,tima,2,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1628,242.9,and the manu.,manu,manu,2,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1628,242.9,and the manu.,manu,car,2,0,0,0,1,0,0,,0,0,1,0,0,0,FALSE
XS_1628,254.6,there's the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1628,298.7,the zem and the ball.,zem,zem,2,1,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1628,298.7,the zem and the ball.,zem,ball,2,1,0,0,0,0,1,,1,0,0,0,0,0,TRUE
XS_1628,299.6,the zem and the ball.,ball,zem,2,1,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1628,299.6,the zem and the ball.,ball,ball,2,1,0,0,0,0,1,,1,0,0,0,0,0,TRUE
XS_1628,308.8,put your hand on the zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1628,313.6,you like the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1628,324.8,squishy ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1628,330.7,there's the ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1628,333.2,there's the zem over there.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1628,381.7,here's the zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1628,444.8,that car squeaks.,car,manu,1,0,0,1,0,0,0,,0,0,0,1,0,0,FALSE
XS_1628,456.7,[xxx] brush and the tima.,brush,brush,1,0,1,0,0,1,0,,0,1,0,0,0,0,TRUE
XS_1628,457.4,[xxx] brush and the tima.,tima,brush,2,0,1,0,0,1,0,,0,1,0,0,0,0,TRUE
XS_1628,457.4,[xxx] brush and the tima.,tima,tima,2,0,1,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1628,469.5,what a nice brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1628,474,what about the tima?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1628,496.4,oh you see the ball.,ball,zem,3,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1628,496.4,oh you see the ball.,ball,tima,3,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1628,496.4,oh you see the ball.,ball,ball,3,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1628,533.1,a ball and a zem.,ball,zem,1,1,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1628,534,a ball and a zem.,zem,zem,1,1,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1628,616.3,the car and a manu.,car,manu,1,0,0,1,1,0,0,,0,0,0,1,0,0,TRUE
XS_1628,671.3,ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1628,672.4,it's a ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1628,674.7,it's a purple ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1628,832.7,and the brush.,brush,brush,2,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1628,832.7,and the brush.,brush,tima,2,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1628,848.2,and the brush where does the brush go?,brush,tima,1,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
